f1_flight_num,f1_origin_city,f1_dest_city,f1_actual_time,f2_flight_num,f2_origin_city,f2_dest_city,f2_actual_time,actual_time
1027,Seattle WA,Chicago IL,245,366,Chicago IL,Boston MA,150,395
20,Seattle WA,Chicago IL,249,366,Chicago IL,Boston MA,150,399
22,Seattle WA,Chicago IL,236,366,Chicago IL,Boston MA,150,386
160,Seattle WA,Chicago IL,235,366,Chicago IL,Boston MA,150,385
384,Seattle WA,Chicago IL,0,366,Chicago IL,Boston MA,150,150
486,Seattle WA,Chicago IL,233,366,Chicago IL,Boston MA,150,383
646,Seattle WA,Chicago IL,232,366,Chicago IL,Boston MA,150,382
1070,Seattle WA,Miami FL,358,1006,Miami FL,Boston MA,187,545
228,Seattle WA,Los Angeles CA,150,1076,Los Angeles CA,Boston MA,328,478
280,Seattle WA,Los Angeles CA,150,1076,Los Angeles CA,Boston MA,328,478
292,Seattle WA,Los Angeles CA,161,1076,Los Angeles CA,Boston MA,328,489
468,Seattle WA,Los Angeles CA,145,1076,Los Angeles CA,Boston MA,328,473
502,Seattle WA,Los Angeles CA,162,1076,Los Angeles CA,Boston MA,328,490
524,Seattle WA,Los Angeles CA,154,1076,Los Angeles CA,Boston MA,328,482
848,Seattle WA,Los Angeles CA,161,1076,Los Angeles CA,Boston MA,328,489
1974,Seattle WA,Los Angeles CA,151,1076,Los Angeles CA,Boston MA,328,479
5611,Seattle WA,Los Angeles CA,178,1076,Los Angeles CA,Boston MA,328,506
1780,Seattle WA,Los Angeles CA,151,1076,Los Angeles CA,Boston MA,328,479
784,Seattle WA,Los Angeles CA,146,1076,Los Angeles CA,Boston MA,328,474
798,Seattle WA,Los Angeles CA,150,1076,Los Angeles CA,Boston MA,328,478
482,Seattle WA,Los Angeles CA,149,1076,Los Angeles CA,Boston MA,328,477
1470,Seattle WA,Los Angeles CA,153,1076,Los Angeles CA,Boston MA,328,481
1550,Seattle WA,Los Angeles CA,161,1076,Los Angeles CA,Boston MA,328,489
1578,Seattle WA,Los Angeles CA,157,1076,Los Angeles CA,Boston MA,328,485
128,Seattle WA,Los Angeles CA,158,1076,Los Angeles CA,Boston MA,328,486
198,Seattle WA,Los Angeles CA,160,1076,Los Angeles CA,Boston MA,328,488
460,Seattle WA,Los Angeles CA,154,1076,Los Angeles CA,Boston MA,328,482
462,Seattle WA,Los Angeles CA,152,1076,Los Angeles CA,Boston MA,328,480
464,Seattle WA,Los Angeles CA,163,1076,Los Angeles CA,Boston MA,328,491
470,Seattle WA,Los Angeles CA,181,1076,Los Angeles CA,Boston MA,328,509
472,Seattle WA,Los Angeles CA,155,1076,Los Angeles CA,Boston MA,328,483
474,Seattle WA,Los Angeles CA,154,1076,Los Angeles CA,Boston MA,328,482
446,Seattle WA,Los Angeles CA,155,1076,Los Angeles CA,Boston MA,328,483
448,Seattle WA,Los Angeles CA,154,1076,Los Angeles CA,Boston MA,328,482
450,Seattle WA,Los Angeles CA,151,1076,Los Angeles CA,Boston MA,328,479
452,Seattle WA,Los Angeles CA,148,1076,Los Angeles CA,Boston MA,328,476
454,Seattle WA,Los Angeles CA,157,1076,Los Angeles CA,Boston MA,328,485
456,Seattle WA,Los Angeles CA,159,1076,Los Angeles CA,Boston MA,328,487
703,Seattle WA,Los Angeles CA,153,1076,Los Angeles CA,Boston MA,328,481
771,Seattle WA,Los Angeles CA,145,1076,Los Angeles CA,Boston MA,328,473
1167,Seattle WA,Los Angeles CA,167,1076,Los Angeles CA,Boston MA,328,495
1175,Seattle WA,Los Angeles CA,151,1076,Los Angeles CA,Boston MA,328,479
440,Seattle WA,Los Angeles CA,153,1076,Los Angeles CA,Boston MA,328,481
444,Seattle WA,Los Angeles CA,195,1076,Los Angeles CA,Boston MA,328,523
530,Seattle WA,Los Angeles CA,160,1076,Los Angeles CA,Boston MA,328,488
534,Seattle WA,Los Angeles CA,156,1076,Los Angeles CA,Boston MA,328,484
568,Seattle WA,Los Angeles CA,149,1076,Los Angeles CA,Boston MA,328,477
570,Seattle WA,Los Angeles CA,160,1076,Los Angeles CA,Boston MA,328,488
698,Seattle WA,Los Angeles CA,154,1076,Los Angeles CA,Boston MA,328,482
495,Seattle WA,Los Angeles CA,151,1076,Los Angeles CA,Boston MA,328,479
1070,Seattle WA,Miami FL,358,1119,Miami FL,Boston MA,201,559
380,Seattle WA,Dallas/Fort Worth TX,280,1094,Dallas/Fort Worth TX,Boston MA,236,516
524,Seattle WA,Dallas/Fort Worth TX,233,1094,Dallas/Fort Worth TX,Boston MA,236,469
622,Seattle WA,Dallas/Fort Worth TX,226,1094,Dallas/Fort Worth TX,Boston MA,236,462
846,Seattle WA,Dallas/Fort Worth TX,250,1094,Dallas/Fort Worth TX,Boston MA,236,486
1020,Seattle WA,Dallas/Fort Worth TX,236,1094,Dallas/Fort Worth TX,Boston MA,236,472
1046,Seattle WA,Dallas/Fort Worth TX,281,1094,Dallas/Fort Worth TX,Boston MA,236,517
2310,Seattle WA,Dallas/Fort Worth TX,221,1094,Dallas/Fort Worth TX,Boston MA,236,457
2407,Seattle WA,Dallas/Fort Worth TX,239,1094,Dallas/Fort Worth TX,Boston MA,236,475
658,Seattle WA,Dallas/Fort Worth TX,229,1094,Dallas/Fort Worth TX,Boston MA,236,465
660,Seattle WA,Dallas/Fort Worth TX,218,1094,Dallas/Fort Worth TX,Boston MA,236,454
662,Seattle WA,Dallas/Fort Worth TX,227,1094,Dallas/Fort Worth TX,Boston MA,236,463
1094,Seattle WA,Dallas/Fort Worth TX,231,1094,Dallas/Fort Worth TX,Boston MA,236,467
1230,Seattle WA,Dallas/Fort Worth TX,233,1094,Dallas/Fort Worth TX,Boston MA,236,469
1308,Seattle WA,Dallas/Fort Worth TX,243,1094,Dallas/Fort Worth TX,Boston MA,236,479
1402,Seattle WA,Dallas/Fort Worth TX,255,1094,Dallas/Fort Worth TX,Boston MA,236,491
1489,Seattle WA,Dallas/Fort Worth TX,236,1094,Dallas/Fort Worth TX,Boston MA,236,472
2262,Seattle WA,Dallas/Fort Worth TX,228,1094,Dallas/Fort Worth TX,Boston MA,236,464
1212,Seattle WA,Dallas/Fort Worth TX,204,1094,Dallas/Fort Worth TX,Boston MA,236,440
1232,Seattle WA,Dallas/Fort Worth TX,220,1094,Dallas/Fort Worth TX,Boston MA,236,456
1401,Seattle WA,Dallas/Fort Worth TX,273,1094,Dallas/Fort Worth TX,Boston MA,236,509
1625,Seattle WA,Dallas/Fort Worth TX,228,1094,Dallas/Fort Worth TX,Boston MA,236,464
143,Seattle WA,Dallas/Fort Worth TX,235,1094,Dallas/Fort Worth TX,Boston MA,236,471
388,Seattle WA,Dallas/Fort Worth TX,228,1094,Dallas/Fort Worth TX,Boston MA,236,464
526,Seattle WA,Chicago IL,230,1205,Chicago IL,Boston MA,128,358
868,Seattle WA,Chicago IL,232,1205,Chicago IL,Boston MA,128,360
1460,Seattle WA,Chicago IL,223,1205,Chicago IL,Boston MA,128,351
1734,Seattle WA,Chicago IL,227,1205,Chicago IL,Boston MA,128,355
2041,Seattle WA,Chicago IL,261,1205,Chicago IL,Boston MA,128,389
2333,Seattle WA,Chicago IL,221,1205,Chicago IL,Boston MA,128,349
3951,Seattle WA,Chicago IL,228,1205,Chicago IL,Boston MA,128,356
4375,Seattle WA,Chicago IL,238,1205,Chicago IL,Boston MA,128,366
4575,Seattle WA,Chicago IL,233,1205,Chicago IL,Boston MA,128,361
1977,Seattle WA,Chicago IL,221,1205,Chicago IL,Boston MA,128,349
1262,Seattle WA,Chicago IL,230,1205,Chicago IL,Boston MA,128,358
1282,Seattle WA,Chicago IL,233,1205,Chicago IL,Boston MA,128,361
1905,Seattle WA,Chicago IL,227,1205,Chicago IL,Boston MA,128,355
1116,Seattle WA,Chicago IL,222,1205,Chicago IL,Boston MA,128,350
3060,Seattle WA,Chicago IL,222,1205,Chicago IL,Boston MA,128,350
20,Seattle WA,Chicago IL,217,1205,Chicago IL,Boston MA,128,345
22,Seattle WA,Chicago IL,241,1205,Chicago IL,Boston MA,128,369
26,Seattle WA,Chicago IL,219,1205,Chicago IL,Boston MA,128,347
34,Seattle WA,Chicago IL,233,1205,Chicago IL,Boston MA,128,361
1519,Seattle WA,Chicago IL,237,1205,Chicago IL,Boston MA,128,365
1949,Seattle WA,Chicago IL,217,1205,Chicago IL,Boston MA,128,345
2220,Seattle WA,Chicago IL,231,1205,Chicago IL,Boston MA,128,359
42,Seattle WA,Chicago IL,228,1205,Chicago IL,Boston MA,128,356
184,Seattle WA,Chicago IL,233,1205,Chicago IL,Boston MA,128,361
1283,Seattle WA,Chicago IL,227,1205,Chicago IL,Boston MA,128,355
1239,Seattle WA,Chicago IL,235,1205,Chicago IL,Boston MA,128,363
1628,Seattle WA,Chicago IL,237,1205,Chicago IL,Boston MA,128,365
754,Seattle WA,Chicago IL,223,1205,Chicago IL,Boston MA,128,351
938,Seattle WA,Chicago IL,265,1205,Chicago IL,Boston MA,128,393
942,Seattle WA,Chicago IL,229,1205,Chicago IL,Boston MA,128,357
1236,Seattle WA,Chicago IL,266,1205,Chicago IL,Boston MA,128,394
202,Seattle WA,Chicago IL,225,1205,Chicago IL,Boston MA,128,353
1027,Seattle WA,Chicago IL,245,1205,Chicago IL,Boston MA,128,373
20,Seattle WA,Chicago IL,249,1205,Chicago IL,Boston MA,128,377
22,Seattle WA,Chicago IL,236,1205,Chicago IL,Boston MA,128,364
160,Seattle WA,Chicago IL,235,1205,Chicago IL,Boston MA,128,363
384,Seattle WA,Chicago IL,0,1205,Chicago IL,Boston MA,128,128
486,Seattle WA,Chicago IL,233,1205,Chicago IL,Boston MA,128,361
646,Seattle WA,Chicago IL,232,1205,Chicago IL,Boston MA,128,360
380,Seattle WA,Dallas/Fort Worth TX,280,1211,Dallas/Fort Worth TX,Boston MA,223,503
524,Seattle WA,Dallas/Fort Worth TX,233,1211,Dallas/Fort Worth TX,Boston MA,223,456
622,Seattle WA,Dallas/Fort Worth TX,226,1211,Dallas/Fort Worth TX,Boston MA,223,449
846,Seattle WA,Dallas/Fort Worth TX,250,1211,Dallas/Fort Worth TX,Boston MA,223,473
1020,Seattle WA,Dallas/Fort Worth TX,236,1211,Dallas/Fort Worth TX,Boston MA,223,459
1046,Seattle WA,Dallas/Fort Worth TX,281,1211,Dallas/Fort Worth TX,Boston MA,223,504
2310,Seattle WA,Dallas/Fort Worth TX,221,1211,Dallas/Fort Worth TX,Boston MA,223,444
2407,Seattle WA,Dallas/Fort Worth TX,239,1211,Dallas/Fort Worth TX,Boston MA,223,462
658,Seattle WA,Dallas/Fort Worth TX,229,1211,Dallas/Fort Worth TX,Boston MA,223,452
660,Seattle WA,Dallas/Fort Worth TX,218,1211,Dallas/Fort Worth TX,Boston MA,223,441
662,Seattle WA,Dallas/Fort Worth TX,227,1211,Dallas/Fort Worth TX,Boston MA,223,450
1094,Seattle WA,Dallas/Fort Worth TX,231,1211,Dallas/Fort Worth TX,Boston MA,223,454
1230,Seattle WA,Dallas/Fort Worth TX,233,1211,Dallas/Fort Worth TX,Boston MA,223,456
1308,Seattle WA,Dallas/Fort Worth TX,243,1211,Dallas/Fort Worth TX,Boston MA,223,466
1402,Seattle WA,Dallas/Fort Worth TX,255,1211,Dallas/Fort Worth TX,Boston MA,223,478
1489,Seattle WA,Dallas/Fort Worth TX,236,1211,Dallas/Fort Worth TX,Boston MA,223,459
2262,Seattle WA,Dallas/Fort Worth TX,228,1211,Dallas/Fort Worth TX,Boston MA,223,451
1212,Seattle WA,Dallas/Fort Worth TX,204,1211,Dallas/Fort Worth TX,Boston MA,223,427
1232,Seattle WA,Dallas/Fort Worth TX,220,1211,Dallas/Fort Worth TX,Boston MA,223,443
1401,Seattle WA,Dallas/Fort Worth TX,273,1211,Dallas/Fort Worth TX,Boston MA,223,496
1625,Seattle WA,Dallas/Fort Worth TX,228,1211,Dallas/Fort Worth TX,Boston MA,223,451
143,Seattle WA,Dallas/Fort Worth TX,235,1211,Dallas/Fort Worth TX,Boston MA,223,458
388,Seattle WA,Dallas/Fort Worth TX,228,1211,Dallas/Fort Worth TX,Boston MA,223,451
526,Seattle WA,Chicago IL,230,1240,Chicago IL,Boston MA,130,360
868,Seattle WA,Chicago IL,232,1240,Chicago IL,Boston MA,130,362
1460,Seattle WA,Chicago IL,223,1240,Chicago IL,Boston MA,130,353
1734,Seattle WA,Chicago IL,227,1240,Chicago IL,Boston MA,130,357
2041,Seattle WA,Chicago IL,261,1240,Chicago IL,Boston MA,130,391
2333,Seattle WA,Chicago IL,221,1240,Chicago IL,Boston MA,130,351
3951,Seattle WA,Chicago IL,228,1240,Chicago IL,Boston MA,130,358
4375,Seattle WA,Chicago IL,238,1240,Chicago IL,Boston MA,130,368
4575,Seattle WA,Chicago IL,233,1240,Chicago IL,Boston MA,130,363
1977,Seattle WA,Chicago IL,221,1240,Chicago IL,Boston MA,130,351
1262,Seattle WA,Chicago IL,230,1240,Chicago IL,Boston MA,130,360
1282,Seattle WA,Chicago IL,233,1240,Chicago IL,Boston MA,130,363
1905,Seattle WA,Chicago IL,227,1240,Chicago IL,Boston MA,130,357
1116,Seattle WA,Chicago IL,222,1240,Chicago IL,Boston MA,130,352
3060,Seattle WA,Chicago IL,222,1240,Chicago IL,Boston MA,130,352
20,Seattle WA,Chicago IL,217,1240,Chicago IL,Boston MA,130,347
22,Seattle WA,Chicago IL,241,1240,Chicago IL,Boston MA,130,371
26,Seattle WA,Chicago IL,219,1240,Chicago IL,Boston MA,130,349
34,Seattle WA,Chicago IL,233,1240,Chicago IL,Boston MA,130,363
1519,Seattle WA,Chicago IL,237,1240,Chicago IL,Boston MA,130,367
1949,Seattle WA,Chicago IL,217,1240,Chicago IL,Boston MA,130,347
2220,Seattle WA,Chicago IL,231,1240,Chicago IL,Boston MA,130,361
42,Seattle WA,Chicago IL,228,1240,Chicago IL,Boston MA,130,358
184,Seattle WA,Chicago IL,233,1240,Chicago IL,Boston MA,130,363
1283,Seattle WA,Chicago IL,227,1240,Chicago IL,Boston MA,130,357
1239,Seattle WA,Chicago IL,235,1240,Chicago IL,Boston MA,130,365
1628,Seattle WA,Chicago IL,237,1240,Chicago IL,Boston MA,130,367
754,Seattle WA,Chicago IL,223,1240,Chicago IL,Boston MA,130,353
938,Seattle WA,Chicago IL,265,1240,Chicago IL,Boston MA,130,395
942,Seattle WA,Chicago IL,229,1240,Chicago IL,Boston MA,130,359
1236,Seattle WA,Chicago IL,266,1240,Chicago IL,Boston MA,130,396
202,Seattle WA,Chicago IL,225,1240,Chicago IL,Boston MA,130,355
1027,Seattle WA,Chicago IL,245,1240,Chicago IL,Boston MA,130,375
20,Seattle WA,Chicago IL,249,1240,Chicago IL,Boston MA,130,379
22,Seattle WA,Chicago IL,236,1240,Chicago IL,Boston MA,130,366
160,Seattle WA,Chicago IL,235,1240,Chicago IL,Boston MA,130,365
384,Seattle WA,Chicago IL,0,1240,Chicago IL,Boston MA,130,130
486,Seattle WA,Chicago IL,233,1240,Chicago IL,Boston MA,130,363
646,Seattle WA,Chicago IL,232,1240,Chicago IL,Boston MA,130,362
380,Seattle WA,Dallas/Fort Worth TX,280,1264,Dallas/Fort Worth TX,Boston MA,221,501
524,Seattle WA,Dallas/Fort Worth TX,233,1264,Dallas/Fort Worth TX,Boston MA,221,454
622,Seattle WA,Dallas/Fort Worth TX,226,1264,Dallas/Fort Worth TX,Boston MA,221,447
846,Seattle WA,Dallas/Fort Worth TX,250,1264,Dallas/Fort Worth TX,Boston MA,221,471
1020,Seattle WA,Dallas/Fort Worth TX,236,1264,Dallas/Fort Worth TX,Boston MA,221,457
1046,Seattle WA,Dallas/Fort Worth TX,281,1264,Dallas/Fort Worth TX,Boston MA,221,502
2310,Seattle WA,Dallas/Fort Worth TX,221,1264,Dallas/Fort Worth TX,Boston MA,221,442
2407,Seattle WA,Dallas/Fort Worth TX,239,1264,Dallas/Fort Worth TX,Boston MA,221,460
658,Seattle WA,Dallas/Fort Worth TX,229,1264,Dallas/Fort Worth TX,Boston MA,221,450
660,Seattle WA,Dallas/Fort Worth TX,218,1264,Dallas/Fort Worth TX,Boston MA,221,439
662,Seattle WA,Dallas/Fort Worth TX,227,1264,Dallas/Fort Worth TX,Boston MA,221,448
1094,Seattle WA,Dallas/Fort Worth TX,231,1264,Dallas/Fort Worth TX,Boston MA,221,452
1230,Seattle WA,Dallas/Fort Worth TX,233,1264,Dallas/Fort Worth TX,Boston MA,221,454
1308,Seattle WA,Dallas/Fort Worth TX,243,1264,Dallas/Fort Worth TX,Boston MA,221,464
1402,Seattle WA,Dallas/Fort Worth TX,255,1264,Dallas/Fort Worth TX,Boston MA,221,476
1489,Seattle WA,Dallas/Fort Worth TX,236,1264,Dallas/Fort Worth TX,Boston MA,221,457
2262,Seattle WA,Dallas/Fort Worth TX,228,1264,Dallas/Fort Worth TX,Boston MA,221,449
1212,Seattle WA,Dallas/Fort Worth TX,204,1264,Dallas/Fort Worth TX,Boston MA,221,425
1232,Seattle WA,Dallas/Fort Worth TX,220,1264,Dallas/Fort Worth TX,Boston MA,221,441
1401,Seattle WA,Dallas/Fort Worth TX,273,1264,Dallas/Fort Worth TX,Boston MA,221,494
1625,Seattle WA,Dallas/Fort Worth TX,228,1264,Dallas/Fort Worth TX,Boston MA,221,449
143,Seattle WA,Dallas/Fort Worth TX,235,1264,Dallas/Fort Worth TX,Boston MA,221,456
388,Seattle WA,Dallas/Fort Worth TX,228,1264,Dallas/Fort Worth TX,Boston MA,221,449
526,Seattle WA,Chicago IL,230,1299,Chicago IL,Boston MA,133,363
868,Seattle WA,Chicago IL,232,1299,Chicago IL,Boston MA,133,365
1460,Seattle WA,Chicago IL,223,1299,Chicago IL,Boston MA,133,356
1734,Seattle WA,Chicago IL,227,1299,Chicago IL,Boston MA,133,360
2041,Seattle WA,Chicago IL,261,1299,Chicago IL,Boston MA,133,394
2333,Seattle WA,Chicago IL,221,1299,Chicago IL,Boston MA,133,354
3951,Seattle WA,Chicago IL,228,1299,Chicago IL,Boston MA,133,361
4375,Seattle WA,Chicago IL,238,1299,Chicago IL,Boston MA,133,371
4575,Seattle WA,Chicago IL,233,1299,Chicago IL,Boston MA,133,366
1977,Seattle WA,Chicago IL,221,1299,Chicago IL,Boston MA,133,354
1262,Seattle WA,Chicago IL,230,1299,Chicago IL,Boston MA,133,363
1282,Seattle WA,Chicago IL,233,1299,Chicago IL,Boston MA,133,366
1905,Seattle WA,Chicago IL,227,1299,Chicago IL,Boston MA,133,360
1116,Seattle WA,Chicago IL,222,1299,Chicago IL,Boston MA,133,355
3060,Seattle WA,Chicago IL,222,1299,Chicago IL,Boston MA,133,355
20,Seattle WA,Chicago IL,217,1299,Chicago IL,Boston MA,133,350
22,Seattle WA,Chicago IL,241,1299,Chicago IL,Boston MA,133,374
26,Seattle WA,Chicago IL,219,1299,Chicago IL,Boston MA,133,352
34,Seattle WA,Chicago IL,233,1299,Chicago IL,Boston MA,133,366
1519,Seattle WA,Chicago IL,237,1299,Chicago IL,Boston MA,133,370
1949,Seattle WA,Chicago IL,217,1299,Chicago IL,Boston MA,133,350
2220,Seattle WA,Chicago IL,231,1299,Chicago IL,Boston MA,133,364
42,Seattle WA,Chicago IL,228,1299,Chicago IL,Boston MA,133,361
184,Seattle WA,Chicago IL,233,1299,Chicago IL,Boston MA,133,366
1283,Seattle WA,Chicago IL,227,1299,Chicago IL,Boston MA,133,360
1239,Seattle WA,Chicago IL,235,1299,Chicago IL,Boston MA,133,368
1628,Seattle WA,Chicago IL,237,1299,Chicago IL,Boston MA,133,370
754,Seattle WA,Chicago IL,223,1299,Chicago IL,Boston MA,133,356
938,Seattle WA,Chicago IL,265,1299,Chicago IL,Boston MA,133,398
942,Seattle WA,Chicago IL,229,1299,Chicago IL,Boston MA,133,362
1236,Seattle WA,Chicago IL,266,1299,Chicago IL,Boston MA,133,399
202,Seattle WA,Chicago IL,225,1299,Chicago IL,Boston MA,133,358
1027,Seattle WA,Chicago IL,245,1299,Chicago IL,Boston MA,133,378
20,Seattle WA,Chicago IL,249,1299,Chicago IL,Boston MA,133,382
22,Seattle WA,Chicago IL,236,1299,Chicago IL,Boston MA,133,369
160,Seattle WA,Chicago IL,235,1299,Chicago IL,Boston MA,133,368
384,Seattle WA,Chicago IL,0,1299,Chicago IL,Boston MA,133,133
486,Seattle WA,Chicago IL,233,1299,Chicago IL,Boston MA,133,366
646,Seattle WA,Chicago IL,232,1299,Chicago IL,Boston MA,133,365
1070,Seattle WA,Miami FL,358,1322,Miami FL,Boston MA,188,546
228,Seattle WA,Los Angeles CA,150,1360,Los Angeles CA,Boston MA,333,483
280,Seattle WA,Los Angeles CA,150,1360,Los Angeles CA,Boston MA,333,483
292,Seattle WA,Los Angeles CA,161,1360,Los Angeles CA,Boston MA,333,494
468,Seattle WA,Los Angeles CA,145,1360,Los Angeles CA,Boston MA,333,478
502,Seattle WA,Los Angeles CA,162,1360,Los Angeles CA,Boston MA,333,495
524,Seattle WA,Los Angeles CA,154,1360,Los Angeles CA,Boston MA,333,487
848,Seattle WA,Los Angeles CA,161,1360,Los Angeles CA,Boston MA,333,494
1974,Seattle WA,Los Angeles CA,151,1360,Los Angeles CA,Boston MA,333,484
5611,Seattle WA,Los Angeles CA,178,1360,Los Angeles CA,Boston MA,333,511
1780,Seattle WA,Los Angeles CA,151,1360,Los Angeles CA,Boston MA,333,484
784,Seattle WA,Los Angeles CA,146,1360,Los Angeles CA,Boston MA,333,479
798,Seattle WA,Los Angeles CA,150,1360,Los Angeles CA,Boston MA,333,483
482,Seattle WA,Los Angeles CA,149,1360,Los Angeles CA,Boston MA,333,482
1470,Seattle WA,Los Angeles CA,153,1360,Los Angeles CA,Boston MA,333,486
1550,Seattle WA,Los Angeles CA,161,1360,Los Angeles CA,Boston MA,333,494
1578,Seattle WA,Los Angeles CA,157,1360,Los Angeles CA,Boston MA,333,490
128,Seattle WA,Los Angeles CA,158,1360,Los Angeles CA,Boston MA,333,491
198,Seattle WA,Los Angeles CA,160,1360,Los Angeles CA,Boston MA,333,493
460,Seattle WA,Los Angeles CA,154,1360,Los Angeles CA,Boston MA,333,487
462,Seattle WA,Los Angeles CA,152,1360,Los Angeles CA,Boston MA,333,485
464,Seattle WA,Los Angeles CA,163,1360,Los Angeles CA,Boston MA,333,496
470,Seattle WA,Los Angeles CA,181,1360,Los Angeles CA,Boston MA,333,514
472,Seattle WA,Los Angeles CA,155,1360,Los Angeles CA,Boston MA,333,488
474,Seattle WA,Los Angeles CA,154,1360,Los Angeles CA,Boston MA,333,487
446,Seattle WA,Los Angeles CA,155,1360,Los Angeles CA,Boston MA,333,488
448,Seattle WA,Los Angeles CA,154,1360,Los Angeles CA,Boston MA,333,487
450,Seattle WA,Los Angeles CA,151,1360,Los Angeles CA,Boston MA,333,484
452,Seattle WA,Los Angeles CA,148,1360,Los Angeles CA,Boston MA,333,481
454,Seattle WA,Los Angeles CA,157,1360,Los Angeles CA,Boston MA,333,490
456,Seattle WA,Los Angeles CA,159,1360,Los Angeles CA,Boston MA,333,492
703,Seattle WA,Los Angeles CA,153,1360,Los Angeles CA,Boston MA,333,486
771,Seattle WA,Los Angeles CA,145,1360,Los Angeles CA,Boston MA,333,478
1167,Seattle WA,Los Angeles CA,167,1360,Los Angeles CA,Boston MA,333,500
1175,Seattle WA,Los Angeles CA,151,1360,Los Angeles CA,Boston MA,333,484
440,Seattle WA,Los Angeles CA,153,1360,Los Angeles CA,Boston MA,333,486
444,Seattle WA,Los Angeles CA,195,1360,Los Angeles CA,Boston MA,333,528
530,Seattle WA,Los Angeles CA,160,1360,Los Angeles CA,Boston MA,333,493
534,Seattle WA,Los Angeles CA,156,1360,Los Angeles CA,Boston MA,333,489
568,Seattle WA,Los Angeles CA,149,1360,Los Angeles CA,Boston MA,333,482
570,Seattle WA,Los Angeles CA,160,1360,Los Angeles CA,Boston MA,333,493
698,Seattle WA,Los Angeles CA,154,1360,Los Angeles CA,Boston MA,333,487
495,Seattle WA,Los Angeles CA,151,1360,Los Angeles CA,Boston MA,333,484
1070,Seattle WA,Miami FL,358,1509,Miami FL,Boston MA,205,563
380,Seattle WA,Dallas/Fort Worth TX,280,1430,Dallas/Fort Worth TX,Boston MA,218,498
524,Seattle WA,Dallas/Fort Worth TX,233,1430,Dallas/Fort Worth TX,Boston MA,218,451
622,Seattle WA,Dallas/Fort Worth TX,226,1430,Dallas/Fort Worth TX,Boston MA,218,444
